Elevation Zone,Value
0-500,0.3527956
0-500,0.35089684
0-500,0.34875393
0-500,0.35611057
0-500,0.3575983
0-500,0.358037
0-500,0.3561678
0-500,0.34919453
0-500,0.34124088
0-500,0.33932877
0-500,0.3452139
0-500,0.352664
0-500,0.34684753
0-500,0.3335657
0-500,0.32558155
0-500,0.32218552
0-500,0.31630135
0-500,0.30913544
0-500,0.30252266
0-500,0.2957716
0-500,0.29098797
0-500,0.2924614
0-500,0.29538536
0-500,0.29689503
0-500,0.29402828
0-500,0.2983408
0-500,0.30057144
0-500,0.29945946
0-500,0.2997837
0-500,0.29968643
0-500,0.29652405
0-500,0.28853035
0-500,0.27909946
0-500,0.2744665
0-500,0.27497387
0-500,0.28055668
0-500,0.29056358
0-500,0.2902689
0-500,0.28968048
0-500,0.29298115
0-500,0.2948122
0-500,0.2930231
0-500,0.28860855
0-500,0.2893076
0-500,0.2910595
0-500,0.29454994
0-500,0.29715443
0-500,0.2976122
0-500,0.29856396
0-500,0.2974062
0-500,0.2940626
0-500,0.29052925
0-500,0.28753376
0-500,0.28657627
0-500,0.2860546
0-500,0.28612518
0-500,0.2891121
0-500,0.29318047
0-500,0.29897785
0-500,0.30413818
0-500,0.30712318
0-500,0.30513954
0-500,0.30176735
0-500,0.30363274
0-500,0.30264664
0-500,0.29381943
0-500,0.2920065
0-500,0.2901516
0-500,0.2957554
0-500,0.29334736
0-500,0.2926731
0-500,0.2970581
0-500,0.3046503
0-500,0.3077078
0-500,0.31003284
0-500,0.3131876
0-500,0.31657696
0-500,0.31915474
0-500,0.31881618
0-500,0.31950188
0-500,0.3222189
0-500,0.32263947
0-500,0.32508278
0-500,0.3283949
0-500,0.32723618
0-500,0.32708168
0-500,0.33105564
0-500,0.33217716
0-500,0.335886
0-500,0.33986855
0-500,0.34136295
0-500,0.3401556
0-500,0.34480286
0-500,0.34492493
0-500,0.34164047
0-500,0.3427658
0-500,0.3389063
0-500,0.33649826
0-500,0.33546925
0-500,0.33372307
0-500,0.32745838
0-500,0.32719517
0-500,0.3347702
0-500,0.33602047
0-500,0.33101463
0-500,0.32933903
0-500,0.32799911
0-500,0.32513142
0-500,0.3241577
0-500,0.33615017
0-500,0.33640957
0-500,0.3422947
0-500,0.33428574
0-500,0.060839653
0-500,0.06064129
0-500,0.05577469
0-500,0.050697327
0-500,0.04479885
0-500,0.024526596
0-500,0.01612854
0-500,0.0132808685
0-500,0.02103901
0-500,0.02470684
0-500,0.02730751
0-500,0.031024933
0-500,0.03230095
0-500,0.034564972
0-500,0.03643322
0-500,0.06531334
0-500,0.06762695
0-500,0.076761246
0-500,0.07200813
0-500,0.06839943
0-500,0.025938988
0-500,0.029639244
0-500,0.03758526
0-500,0.034379005
0-500,0.027600288
0-500,0.0063323975
0-500,-0.0034713745
0-500,-0.018755913
0-500,-0.00349617
0-500,0.0011034012
0-500,0.019371986
0-500,0.04378605
0-500,0.06492138
0-500,0.07920456
0-500,0.08573818
0-500,0.09357929
0-500,0.0903635
0-500,0.08950424
0-500,0.08725166
0-500,0.09110832
0-500,0.10343456
0-500,0.12583256
0-500,0.14675713
0-500,0.15594769
0-500,0.15764046
0-500,0.15814209
0-500,0.16055489
0-500,0.16980743
0-500,0.18022156
0-500,0.18940353
0-500,0.20301437
0-500,0.22096062
0-500,0.23350906
0-500,0.23458958
0-500,0.2397995
0-500,0.24480057
0-500,0.2502308
0-500,0.2563963
0-500,0.26771927
0-500,0.27319145
0-500,0.28198624
0-500,0.2897396
0-500,0.29867363
0-500,0.30864143
0-500,0.29995537
0-500,0.29022026
0-500,0.2961445
0-500,0.31275177
0-500,0.3245163
0-500,0.32391453
0-500,0.33737564
0-500,0.3458271
0-500,0.34435368
0-500,0.37100792
0-500,0.3719864
0-500,0.41186714
0-500,0.40364456
0-500,0.4083786
0-500,0.4199543
0-500,0.4302101
0-500,0.44008636
0-500,0.4506588
0-500,0.4589424
0-500,0.4645977
0-500,0.47393608
0-500,0.4735489
0-500,0.46640587
0-500,0.46142387
0-500,0.46029854
0-500,0.45869064
0-500,0.45126152
0-500,0.44275284
0-500,0.43474007
0-500,0.43227196
0-500,0.43115044
0-500,0.43460464
0-500,0.44025612
0-500,0.4406948
0-500,0.43938255
0-500,0.4368496
0-500,0.4310074
0-500,0.4237995
0-500,0.419899
0-500,0.41776657
0-500,0.42675972
0-500,0.420084
0-500,0.4192047
0-500,0.41688538
0-500,0.41186905
0-500,0.40886307
0-500,0.40902328
0-500,0.40553474
0-500,0.39681816
0-500,0.39906693
