daily_stat,percentile,baseline_A,baseline_B,top_frac,LC_code,LC_name,count_hot,fraction_hotspot,fraction_global,enrichment_ratio,difference,reliable,filename
daily_maximum,p95,1991_2020,1981_2010,0.1,7,Open Shrub,125,0.01853774284443126,0.025736561345917112,0.7202882543348051,-0.007198818501485852,True,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1991_2020,1981_2010,0.1,8,Woody Savanna,250,0.03707548568886252,0.02796060730406237,1.325990000348664,0.00911487838480015,True,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1991_2020,1981_2010,0.1,9,Savanna,526,0.07800682188936675,0.053992613869511694,1.444768391430208,0.024014208019855057,True,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1991_2020,1981_2010,0.1,10,Grass,565,0.08379059765682931,0.06569552728764874,1.275438391565853,0.018095070369180566,True,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1991_2020,1981_2010,0.1,11,Wetland,6,0.0008898116565327006,0.00019696347968814116,4.5176479311878985,0.0006928481768445594,False,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1991_2020,1981_2010,0.1,12,Cropland,4224,0.6264274061990212,0.1954616331555191,3.204861210284701,0.43096577304350203,True,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1991_2020,1981_2010,0.1,13,Urban,78,0.011567551534925108,0.007558473533032417,1.5304084196858028,0.004009078001892691,False,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1991_2020,1981_2010,0.1,14,Crop/Nat Mosaic,30,0.0044490582826635025,0.008961838325810422,0.4964448276030658,-0.004512780043146919,False,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1991_2020,1981_2010,0.1,16,Barren,11,0.0016313213703099511,0.09854739433729996,0.01655367329882308,-0.09691607296699001,False,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1991_2020,1981_2010,0.1,17,Water,70,0.010381135992881508,0.45545342634386543,0.0227929693628955,-0.44507229035098395,True,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
