Elevation Zone,Value
0-500,0.37478638
0-500,0.37726974
0-500,0.38214493
0-500,0.3951435
0-500,0.38897514
0-500,0.38564682
0-500,0.38293076
0-500,0.37967682
0-500,0.37921906
0-500,0.38020706
0-500,0.38152313
0-500,0.38539314
0-500,0.389122
0-500,0.033348083
0-500,0.039274216
0-500,0.045000076
0-500,0.040353775
0-500,0.034589767
0-500,0.030126572
0-500,0.031847
0-500,0.03730774
0-500,0.027687073
0-500,0.014454842
0-500,0.012542725
0-500,0.010902405
0-500,0.013118744
0-500,0.016051292
0-500,0.017952919
0-500,0.09748173
0-500,0.09043598
0-500,0.08814049
0-500,0.08180809
0-500,0.0806427
0-500,0.11239815
0-500,0.11332703
0-500,0.116939545
0-500,0.12521553
0-500,0.13388443
0-500,0.13422012
0-500,0.13659477
0-500,0.13606834
0-500,0.13208771
0-500,0.13098335
0-500,0.13395691
0-500,0.13362503
0-500,0.13753128
0-500,0.15208626
0-500,0.1562767
0-500,0.16127586
0-500,0.1567707
0-500,0.15607643
0-500,0.15355873
0-500,0.14976501
0-500,0.15460968
0-500,0.16218185
0-500,0.16879654
0-500,0.17661095
0-500,0.18097687
0-500,0.17803764
0-500,0.18984413
0-500,0.19987297
0-500,0.19246864
0-500,0.18735504
0-500,0.18916702
0-500,0.1954937
0-500,0.20373344
0-500,0.20188904
0-500,0.20500946
0-500,0.20863342
0-500,0.20544624
0-500,0.20889473
0-500,0.20956802
0-500,0.20523262
0-500,0.20527077
0-500,0.20615005
0-500,0.20479202
0-500,0.20354843
0-500,0.19753838
0-500,0.19528198
0-500,0.1927948
0-500,0.18154526
0-500,0.17074776
0-500,0.16938591
0-500,0.15299797
0-500,0.1335659
0-500,0.12745285
0-500,0.24689674
0-500,0.24759865
0-500,0.26907158
0-500,0.27219963
0-500,0.27842903
0-500,0.2815609
0-500,0.2879696
0-500,0.28969574
0-500,0.29143524
0-500,0.2905941
0-500,0.29344368
0-500,0.28759575
0-500,0.2877617
0-500,0.28177643
0-500,0.2829876
0-500,0.2841072
0-500,0.28960037
0-500,0.29285812
0-500,0.29335022
0-500,0.29597473
0-500,0.29289246
0-500,0.29626083
0-500,0.31155777
0-500,0.31533432
0-500,0.3185501
0-500,0.32276535
0-500,0.32227707
